# gauge_id= 204 location=( -0.1242016000E+03  0.4175375000E+02 ) num_var=  4
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[]
# file format ascii, time series follow in this file
   04  0.3382049E+03  0.8307893E+01  0.1156955E+01 -0.1110471E+00  0.7276322E+00
   04  0.3395613E+03  0.8307863E+01  0.1159228E+01 -0.1095283E+00  0.7276021E+00
   04  0.3409178E+03  0.8307833E+01  0.1161541E+01 -0.1079929E+00  0.7275727E+00
   04  0.3422742E+03  0.8307805E+01  0.1163895E+01 -0.1064406E+00  0.7275439E+00
   04  0.3436307E+03  0.8307776E+01  0.1166289E+01 -0.1048707E+00  0.7275157E+00
   04  0.3449871E+03  0.8307748E+01  0.1168715E+01 -0.1032827E+00  0.7274874E+00
   04  0.3463436E+03  0.8307718E+01  0.1171157E+01 -0.1016765E+00  0.7274573E+00
   04  0.3477000E+03  0.8307686E+01  0.1173612E+01 -0.1000516E+00  0.7274250E+00
   04  0.3490565E+03  0.8307651E+01  0.1176076E+01 -0.9840805E-01  0.7273900E+00
   04  0.3504130E+03  0.8307613E+01  0.1178547E+01 -0.9674539E-01  0.7273521E+00
   04  0.3517694E+03  0.8307571E+01  0.1181021E+01 -0.9506337E-01  0.7273108E+00
   04  0.3531259E+03  0.8307526E+01  0.1183496E+01 -0.9336165E-01  0.7272657E+00
   04  0.3544823E+03  0.8307477E+01  0.1185969E+01 -0.9163986E-01  0.7272167E+00
   04  0.3558388E+03  0.8307424E+01  0.1188439E+01 -0.8989758E-01  0.7271634E+00
   04  0.3574665E+03  0.8307355E+01  0.1191404E+01 -0.8778181E-01  0.7270940E+00
   04  0.3590942E+03  0.8307278E+01  0.1194356E+01 -0.8563551E-01  0.7270176E+00
   04  0.3607220E+03  0.8307194E+01  0.1197291E+01 -0.8345762E-01  0.7269337E+00
   04  0.3623497E+03  0.8307103E+01  0.1200216E+01 -0.8124722E-01  0.7268427E+00
   04  0.3639775E+03  0.8307005E+01  0.1203127E+01 -0.7900452E-01  0.7267444E+00
   04  0.3656052E+03  0.8306899E+01  0.1206023E+01 -0.7672966E-01  0.7266384E+00
   04  0.3672329E+03  0.8306785E+01  0.1208900E+01 -0.7442275E-01  0.7265244E+00
   04  0.3688607E+03  0.8306663E+01  0.1211755E+01 -0.7208383E-01  0.7264021E+00
   04  0.3704884E+03  0.8306532E+01  0.1214587E+01 -0.6971288E-01  0.7262711E+00
   04  0.3721162E+03  0.8306392E+01  0.1217392E+01 -0.6730986E-01  0.7261312E+00
   04  0.3737439E+03  0.8306243E+01  0.1220167E+01 -0.6487466E-01  0.7259821E+00
   04  0.3753717E+03  0.8306084E+01  0.1222912E+01 -0.6240715E-01  0.7258234E+00
   04  0.3769994E+03  0.8305916E+01  0.1225622E+01 -0.5990530E-01  0.7256551E+00
   04  0.3786271E+03  0.8305738E+01  0.1228295E+01 -0.5736150E-01  0.7254774E+00
   04  0.3802549E+03  0.8305551E+01  0.1230930E+01 -0.5477592E-01  0.7252900E+00
   04  0.3818826E+03  0.8305353E+01  0.1233524E+01 -0.5214866E-01  0.7250925E+00
   04  0.3835104E+03  0.8305145E+01  0.1236074E+01 -0.4947977E-01  0.7248845E+00
   04  0.3851381E+03  0.8304926E+01  0.1238577E+01 -0.4676926E-01  0.7246657E+00
   04  0.3867658E+03  0.8304696E+01  0.1241031E+01 -0.4401710E-01  0.7244356E+00
   04  0.3883936E+03  0.8304455E+01  0.1243433E+01 -0.4122330E-01  0.7241940E+00
   04  0.3900213E+03  0.8304201E+01  0.1245782E+01 -0.3838778E-01  0.7239403E+00
   04  0.3916491E+03  0.8303935E+01  0.1248075E+01 -0.3550905E-01  0.7236740E+00
   04  0.3932768E+03  0.8303654E+01  0.1250309E+01 -0.3258294E-01  0.7233934E+00
   04  0.3949046E+03  0.8303359E+01  0.1252483E+01 -0.2961109E-01  0.7230983E+00
   04  0.3965323E+03  0.8303049E+01  0.1254594E+01 -0.2659467E-01  0.7227888E+00
   04  0.3981600E+03  0.8302725E+01  0.1256640E+01 -0.2353444E-01  0.7224646E+00
   04  0.3997878E+03  0.8302386E+01  0.1258619E+01 -0.2043086E-01  0.7221255E+00
   04  0.4014155E+03  0.8302032E+01  0.1260529E+01 -0.1728412E-01  0.7217715E+00
   04  0.4030433E+03  0.8301663E+01  0.1262369E+01 -0.1409416E-01  0.7214022E+00
   04  0.4046710E+03  0.8301278E+01  0.1264137E+01 -0.1086074E-01  0.7210175E+00
   04  0.4062987E+03  0.8300878E+01  0.1265830E+01 -0.7583438E-02  0.7206170E+00
   04  0.4079265E+03  0.8300461E+01  0.1267449E+01 -0.4261699E-02  0.7202007E+00
   04  0.4095542E+03  0.8300029E+01  0.1268991E+01 -0.8948292E-03  0.7197681E+00
   04  0.4111820E+03  0.8299580E+01  0.1270456E+01  0.2517978E-02  0.7193191E+00
   04  0.4128097E+03  0.8299114E+01  0.1271843E+01  0.5977601E-02  0.7188534E+00
   04  0.4144375E+03  0.8298631E+01  0.1273151E+01  0.9484978E-02  0.7183708E+00
   04  0.4160652E+03  0.8298132E+01  0.1274379E+01  0.1304119E-01  0.7178711E+00
   04  0.4176929E+03  0.8297615E+01  0.1275526E+01  0.1664737E-01  0.7173540E+00
   04  0.4193207E+03  0.8297080E+01  0.1276594E+01  0.2030476E-01  0.7168193E+00
   04  0.4209484E+03  0.8296527E+01  0.1277580E+01  0.2401460E-01  0.7162668E+00
   04  0.4225762E+03  0.8295957E+01  0.1278486E+01  0.2777823E-01  0.7156963E+00
   04  0.4242039E+03  0.8295368E+01  0.1279311E+01  0.3159702E-01  0.7151076E+00
   04  0.4258316E+03  0.8294761E+01  0.1280055E+01  0.3547238E-01  0.7145006E+00
   04  0.4274594E+03  0.8294136E+01  0.1280719E+01  0.3940577E-01  0.7138749E+00
   04  0.4290871E+03  0.8293491E+01  0.1281303E+01  0.4339866E-01  0.7132305E+00
